"North_cor","East_cor","WaterSE","Code","Point","VertPrec"
1842130.646,6057167.76,7.744,"echo","4436",0.02944
1842129.543,6057166.029,7.829,"echo","4437",0.0292
1842127.875,6057164.681,7.736,"echo","4438",0.02919
1842126.564,6057162.944,7.771,"echo","4439",0.0292
1842125.421,6057161.11,7.824,"echo","4440",0.02939
1842123.819,6057159.694,7.809,"echo","4441",0.0292
1842122.416,6057158.299,7.791,"echo","4442",0.02918
1842121.187,6057156.18,7.76,"echo","4443",0.02918
1842119.926,6057154.5,7.817,"echo","4444",0.02916
1842118.277,6057153.178,7.786,"echo","4445",0.02956
1842116.969,6057151.371,7.77,"echo","4446",0.02917
1842115.915,6057149.563,7.763,"echo","4447",0.02956
1842114.557,6057148.025,7.77,"echo","4448",0.03007
1842113.14,6057146.748,7.773,"echo","4449",0.02918
1842111.872,6057144.842,7.75,"echo","4450",0.02919
1842110.664,6057143.175,7.803,"echo","4451",0.02918
1842109.126,6057141.814,7.766,"echo","4452",0.02916
1842107.847,6057140.035,7.782,"echo","4453",0.02917
1842106.766,6057138.161,7.793,"echo","4454",0.02915
1842105.35,6057136.624,7.805,"echo","4455",0.02915
1842103.96,6057135.252,7.758,"echo","4456",0.02916
1842102.823,6057133.253,7.775,"echo","4457",0.02915
1842101.553,6057131.681,7.788,"echo","4458",0.02919
1842100.062,6057130.344,7.733,"echo","4459",0.02917
1842098.781,6057128.57,7.729,"echo","4460",0.02918
1842097.706,6057126.754,7.793,"echo","4461",0.02932
1842096.22,6057125.28,7.749,"echo","4462",0.02921
1842094.88,6057123.848,7.778,"echo","4463",0.02921
1842093.764,6057121.746,7.758,"echo","4464",0.0292
1842092.482,6057120.113,7.772,"echo","4465",0.02922
1842090.941,6057118.772,7.743,"echo","4466",0.02921
1842088.562,6057115.109,7.785,"echo","4468",0.02919
1842087.082,6057113.625,7.818,"echo","4469",0.02918
1842085.747,6057112.17,7.795,"echo","4470",0.02917
1842084.623,6057110.044,7.769,"echo","4471",0.02917
1842083.338,6057108.366,7.805,"echo","4472",0.02916
1842081.743,6057107.016,7.757,"echo","4473",0.02917
1842080.389,6057105.132,7.689,"echo","4474",0.0292
1842079.251,6057103.397,7.758,"echo","4475",0.02919
1842077.769,6057101.968,7.749,"echo","4476",0.02918
1842076.52,6057100.346,7.765,"echo","4477",0.02917
1842075.425,6057098.238,7.76,"echo","4478",0.02918
1842074.071,6057096.636,7.756,"echo","4479",0.02915
1842072.688,6057095.237,7.749,"echo","4480",0.02916
1842071.652,6057093.149,7.779,"echo","4481",0.02916
1842070.556,6057091.455,7.795,"echo","4482",0.0293
1842069.138,6057090.025,7.762,"echo","4483",0.02945
1842067.929,6057088.425,7.785,"echo","4484",0.02918
1842066.89,6057086.719,7.788,"echo","4485",0.02918
1842065.525,6057085.373,7.793,"echo","4486",0.02918
1842064.235,6057084.11,7.762,"echo","4487",0.02937
1842063.095,6057082.142,7.797,"echo","4488",0.02918
1842061.948,6057080.587,7.776,"echo","4489",0.02919
1842060.591,6057079.291,7.74,"echo","4490",0.02946
1842059.41,6057077.464,7.752,"echo","4491",0.0292
1842058.4,6057075.786,7.777,"echo","4492",0.02963
1842056.885,6057074.472,7.727,"echo","4493",0.02917
1842055.636,6057073.053,7.73,"echo","4494",0.02917
1842054.498,6057071.138,7.796,"echo","4495",0.02916
1842053.151,6057069.68,7.788,"echo","4496",0.02916
1842051.721,6057068.557,7.743,"echo","4497",0.02917
1842050.483,6057066.743,7.725,"echo","4498",0.02917
1842049.471,6057065.011,7.839,"echo","4499",0.02931
1842048.122,6057063.579,7.803,"echo","4500",0.02918
1842046.883,6057062.275,7.8,"echo","4501",0.02919
1842045.784,6057060.318,7.779,"echo","4502",0.0292
1842044.686,6057058.746,7.732,"echo","4503",0.0292
1842043.237,6057057.371,7.772,"echo","4504",0.02923
1842042.044,6057055.706,7.743,"echo","4505",0.02923
1842041.018,6057053.894,7.764,"echo","4506",0.02961
1842039.657,6057052.442,7.768,"echo","4507",0.0292
1842038.339,6057051.209,7.71,"echo","4508",0.02918
1842037.191,6057049.254,7.77,"echo","4509",0.02922
1842036.078,6057047.662,7.8,"echo","4510",0.02923
1842034.595,6057046.35,7.746,"echo","4511",0.02922
1842033.39,6057044.732,7.771,"echo","4512",0.02923
1842032.286,6057042.828,7.816,"echo","4513",0.02935
1842030.913,6057041.364,7.77,"echo","4514",0.02922
1842029.511,6057040.187,7.737,"echo","4515",0.02922
1842028.316,6057038.276,7.737,"echo","4516",0.02923
1842027.367,6057036.56,7.764,"echo","4517",0.02946
1842025.964,6057035.21,7.746,"echo","4518",0.02922
1842024.821,6057033.752,7.773,"echo","4519",0.02921
1842023.869,6057031.992,7.784,"echo","4520",0.0296
1842022.582,6057030.602,7.797,"echo","4521",0.02966
1842021.283,6057029.459,7.772,"echo","4522",0.02937
1842020.197,6057027.696,7.789,"echo","4523",0.02945
1842019.203,6057026.176,7.81,"echo","4524",0.02945
1842017.757,6057024.971,7.8,"echo","4525",0.02951
1842016.504,6057023.806,7.784,"echo","4526",0.02968
1842015.357,6057021.767,7.807,"echo","4527",0.0295
1842014.141,6057020.224,7.791,"echo","4528",0.02951
1842012.602,6057019.05,7.715,"echo","4529",0.0297
1842011.356,6057017.43,7.78,"echo","4530",0.02993
1842010.386,6057015.886,7.764,"echo","4531",0.03012
1842008.996,6057014.707,7.745,"echo","4532",0.0297
1842007.735,6057013.614,7.749,"echo","4533",0.02993
1842006.683,6057011.874,7.751,"echo","4534",0.03001
1842005.495,6057010.554,7.78,"echo","4535",0.0298
1842003.999,6057009.583,7.762,"echo","4536",0.0305
1842002.773,6057008.08,7.781,"echo","4537",0.03015
1842001.817,6057006.415,7.867,"echo","4538",0.03098
1842000.392,6057005.201,7.749,"echo","4539",0.03151
1841999.257,6057004.009,7.848,"echo","4540",0.03166
1841998.257,6057002.232,7.818,"echo","4541",0.03194
1841997.232,6057000.843,7.835,"echo","4542",0.03249
1841995.923,6056999.825,7.879,"echo","4543",0.03268
1841994.944,6056998.308,7.88,"echo","4544",0.03473
1841994.205,6056996.665,7.898,"echo","4545",0.03484
1841993.087,6056995.659,8.035,"echo","4546",0.04025
1841991.89,6056994.642,7.781,"echo","4547",0.04096
1841990.902,6056993.271,7.864,"echo","4548",0.04518
1841990.048,6056991.698,7.689,"echo","4549",0.04949
1841989.654,6056990.821,7.79,"echo","4550",0.05621
1841988.479,6056989.865,7.908,"echo","4551",0.05089
1841987.603,6056988.811,7.702,"echo","4552",0.06142
1841987.122,6056987.493,8.21,"echo","4553",0.06145
1841986.383,6056986.447,8.046,"echo","4554",0.06354
1842002.074,6056986.352,9.039,"echo","4556",0.07967
1842002.991,6056986.609,9.001,"echo","4557",0.06998
1842003.914,6056986.856,8.993,"echo","4558",0.06936
1842005.472,6056987.106,9.018,"echo","4559",0.06765
1842006.746,6056987.161,8.946,"echo","4560",0.06825
1842007.92,6056987.147,8.811,"echo","4561",0.06736
1842009.262,6056987.461,8.766,"echo","4562",0.06687
1842009.693,6056986.93,7.76,"echo","4563",0.06033
1842010.753,6056987.225,7.811,"echo","4564",0.05998
1842011.718,6056987.493,7.721,"echo","4565",0.06216
1842012.809,6056988.158,7.697,"echo","4566",0.06129
1842013.787,6056988.741,7.732,"echo","4567",0.05773
1842014.614,6056989.424,7.862,"echo","4568",0.05784
1842015.582,6056989.768,7.785,"echo","4569",0.05794
1842016.515,6056990.472,7.767,"echo","4570",0.05812
1842017.208,6056991.296,7.847,"echo","4571",0.05842
1842017.655,6056992.377,7.847,"echo","4572",0.05844
1842017.957,6056993.731,7.83,"echo","4573",0.0585
1842018.157,6056994.965,7.812,"echo","4574",0.05856
1842018.843,6056996.055,7.802,"echo","4575",0.06121
1842019.668,6056996.969,7.809,"echo","4576",0.06128
1842020.44,6056998.246,7.772,"echo","4577",0.04386
1842021.326,6056999.31,7.793,"echo","4578",0.04433
1842022.47,6056999.962,7.729,"echo","4579",0.04359
1842023.684,6057001.159,7.665,"echo","4580",0.04129
1842024.89,6057002.613,7.701,"echo","4581",0.03887
1842025.964,6057003.775,7.755,"echo","4582",0.03854
1842026.895,6057004.805,7.775,"echo","4583",0.03228
1842027.983,6057005.512,7.754,"echo","4584",0.03228
1842028.941,6057006.1,7.751,"echo","4585",0.03254
1842029.923,6057007.321,7.72,"echo","4586",0.03257
1842030.808,6057008.628,7.804,"echo","4587",0.03232
1842031.896,6057009.553,7.713,"echo","4588",0.03237
1842032.855,6057010.467,7.734,"echo","4589",0.03235
1842033.724,6057011.334,7.815,"echo","4590",0.03237
1842034.589,6057012.04,7.787,"echo","4591",0.03236
1842035.56,6057012.612,7.794,"echo","4592",0.03235
1842036.497,6057013.175,7.792,"echo","4593",0.03235
1842037.438,6057014.566,7.767,"echo","4594",0.03235
1842038.078,6057016.082,7.779,"echo","4595",0.03261
1842038.318,6057017.382,7.815,"echo","4596",0.03262
1842038.717,6057018.176,7.768,"echo","4597",0.03251
1842039.25,6057018.921,7.756,"echo","4598",0.03239
1842039.538,6057019.725,7.754,"echo","4599",0.03283
1842038.723,6057021.169,7.831,"echo","4600",0.03286
1842037.64,6057022.448,7.839,"echo","4601",0.03244
1842036.921,6057023.184,7.8,"echo","4602",0.03243
1842036.905,6057024.094,7.843,"echo","4603",0.03245
1842037.265,6057025.007,7.828,"echo","4604",0.03244
1842036.722,6057026.021,7.813,"echo","4605",0.03289
1842036.095,6057027.091,7.806,"echo","4606",0.03246
1842036.023,6057028.511,7.733,"echo","4607",0.03245
1842036.055,6057029.741,7.867,"echo","4608",0.03245
1842036.606,6057030.955,7.769,"echo","4609",0.03245
1842036.92,6057031.887,7.754,"echo","4610",0.03245
1842037.129,6057032.967,7.812,"echo","4611",0.03247
1842037.431,6057034.227,7.793,"echo","4612",0.03243
1842038.191,6057035.166,7.73,"echo","4613",0.03246
1842038.849,6057036.37,7.756,"echo","4614",0.03245
1842039.651,6057038.156,7.783,"echo","4615",0.03244
1842040.492,6057039.58,7.807,"echo","4616",0.03263
1842041.565,6057040.731,7.776,"echo","4617",0.03222
1842042.494,6057042.171,7.786,"echo","4618",0.03204
1842043.396,6057043.753,7.799,"echo","4619",0.03203
1842044.251,6057045.117,7.763,"echo","4620",0.03228
1842044.842,6057046.609,7.868,"echo","4621",0.03202
1842045.802,6057047.786,7.816,"echo","4622",0.03202
1842046.758,6057048.893,7.821,"echo","4623",0.03202
1842047.395,6057050.154,7.853,"echo","4624",0.03202
1842047.803,6057051.522,7.822,"echo","4625",0.03237
1842048.568,6057052.684,7.84,"echo","4626",0.03199
1842049.535,6057053.66,7.774,"echo","4627",0.03265
1842050.195,6057054.715,7.848,"echo","4628",0.03201
1842050.863,6057056.057,7.832,"echo","4629",0.032
1842051.981,6057057.068,7.757,"echo","4630",0.032
1842053.131,6057057.831,7.772,"echo","4631",0.03198
1842054.184,6057058.886,7.755,"echo","4632",0.03198
1842055.421,6057060.467,7.773,"echo","4633",0.03199
1842056.495,6057061.748,7.793,"echo","4634",0.03198
1842057.621,6057062.86,7.747,"echo","4635",0.03197
1842058.782,6057063.831,7.775,"echo","4636",0.03196
1842060.255,6057064.503,7.81,"echo","4637",0.03195
1842061.423,6057065.105,7.79,"echo","4638",0.03194
1842062.505,6057065.71,7.809,"echo","4639",0.03193
1842063.718,6057065.782,7.825,"echo","4640",0.03194
1842064.775,6057065.907,7.804,"echo","4641",0.03192
1842066.158,6057066.376,7.787,"echo","4642",0.03192
1842067.449,6057066.837,7.794,"echo","4643",0.03195
1842068.596,6057067.201,7.799,"echo","4644",0.03192
1842069.445,6057067.936,7.77,"echo","4645",0.03191
1842070.115,6057068.654,7.764,"echo","4646",0.0319
1842071.088,6057069.611,7.784,"echo","4647",0.03207
1842071.883,6057070.612,7.806,"echo","4648",0.03189
1842071.873,6057071.813,7.87,"echo","4649",0.03189
1842072.221,6057072.547,7.771,"echo","4650",0.03189
1842072.628,6057073.496,7.859,"echo","4651",0.03189
1842073.563,6057074.214,7.8,"echo","4652",0.03192
1842074.31,6057075.053,7.823,"echo","4653",0.03191
1842074.712,6057076.237,7.857,"echo","4654",0.0319
1842075.125,6057077.385,7.878,"echo","4655",0.03189
1842076.309,6057078.26,7.819,"echo","4656",0.03207
1842077.124,6057079.08,7.782,"echo","4657",0.0319
1842077.811,6057080.413,7.778,"echo","4658",0.03189
1842078.505,6057081.636,7.803,"echo","4659",0.03189
1842079.74,6057082.472,7.777,"echo","4660",0.03188
1842080.749,6057083.496,7.753,"echo","4661",0.03201
1842081.602,6057084.972,7.794,"echo","4662",0.03188
1842081.998,6057086.367,7.76,"echo","4663",0.03213
1842081.874,6057087.59,7.777,"echo","4664",0.03188
1842081.852,6057088.566,7.814,"echo","4665",0.03205
1842082.455,6057089.415,7.805,"echo","4666",0.03188
1842083.595,6057090.142,7.75,"echo","4667",0.03187
1842084.288,6057090.805,7.765,"echo","4668",0.03187
1842085.183,6057091.348,7.808,"echo","4669",0.03185
1842085.974,6057091.664,7.751,"echo","4670",0.03184
1842086.777,6057092.39,7.744,"echo","4671",0.03184
1842087.638,6057093.399,7.776,"echo","4672",0.03184
1842088.935,6057095.314,7.802,"echo","4673",0.03184
1842089.929,6057096.867,7.767,"echo","4674",0.03184
1842090.668,6057098.199,7.772,"echo","4675",0.03183
1842091.951,6057099.339,7.778,"echo","4676",0.03183
1842093.13,6057100.346,7.763,"echo","4677",0.03182
1842094.091,6057101.565,7.759,"echo","4678",0.03181
1842095.21,6057102.557,7.726,"echo","4679",0.03199
1842096.438,6057103.342,7.772,"echo","4680",0.03181
1842097.581,6057104.403,7.723,"echo","4681",0.03181
1842098.699,6057105.597,7.784,"echo","4682",0.03179
1842100.138,6057106.183,7.75,"echo","4683",0.03178
1842101.363,6057106.699,7.758,"echo","4684",0.03177
1842102.859,6057107.782,7.769,"echo","4685",0.03176
1842104.237,6057108.635,7.78,"echo","4686",0.03178
1842105.504,6057109.427,7.766,"echo","4687",0.03176
1842106.696,6057109.95,7.78,"echo","4688",0.03175
1842107.822,6057110.423,7.763,"echo","4689",0.03175
1842109.179,6057111.206,7.782,"echo","4690",0.03215
1842110.397,6057111.749,7.761,"echo","4691",0.03172
1842111.517,6057112.202,7.752,"echo","4692",0.03172
1842112.54,6057112.831,7.814,"echo","4693",0.03188
1842113.546,6057113.456,7.812,"echo","4694",0.03171
1842114.524,6057113.902,7.817,"echo","4695",0.03171
1842115.7,6057113.997,7.792,"echo","4696",0.0317
1842116.868,6057114.327,7.805,"echo","4697",0.03169
1842118.197,6057115.055,7.78,"echo","4698",0.03168
1842119.406,6057115.586,7.778,"echo","4699",0.03168
1842120.451,6057116.071,7.765,"echo","4700",0.03168
1842121.369,6057116.458,7.769,"echo","4701",0.03167
1842121.7,6057117.331,7.802,"echo","4702",0.03166
1842121.665,6057118.135,7.77,"echo","4703",0.03166
1842121.609,6057119.175,7.801,"echo","4704",0.03164
1842122.08,6057119.864,7.776,"echo","4705",0.03165
1842122.849,6057120.771,7.745,"echo","4706",0.03165
1842123.349,6057121.851,7.834,"echo","4707",0.03166
1842123.898,6057122.64,7.811,"echo","4708",0.03164
1842123.779,6057123.94,7.721,"echo","4709",0.03163
1842123.036,6057125.514,7.811,"echo","4710",0.0319
1842122.427,6057126.765,7.806,"echo","4711",0.03165
1842122.719,6057128.346,7.766,"echo","4712",0.03168
1842122.952,6057129.771,7.766,"echo","4713",0.03167
1842122.919,6057131.168,7.802,"echo","4714",0.03179
1842122.738,6057132.722,7.806,"echo","4715",0.03167
1842122.474,6057134.296,7.843,"echo","4716",0.03166
1842122.666,6057135.991,7.805,"echo","4717",0.0318
1842122.859,6057137.591,7.804,"echo","4718",0.0318
1842122.783,6057139.254,7.806,"echo","4719",0.0322
1842123.15,6057140.855,7.84,"echo","4720",0.03185
1842123.7,6057142.288,7.771,"echo","4721",0.03165
1842123.927,6057143.947,7.764,"echo","4722",0.03165
1842124.182,6057145.523,7.805,"echo","4723",0.03164
1842124.907,6057146.921,7.774,"echo","4724",0.03163
1842125.482,6057148.112,7.778,"echo","4725",0.03177
1842126.197,6057149.556,7.685,"echo","4726",0.03164
1842126.656,6057151.343,7.779,"echo","4727",0.03178
1842127.419,6057152.854,7.806,"echo","4728",0.03182
1842128.7,6057154.009,7.774,"echo","4729",0.03165
1842129.727,6057155.211,7.756,"echo","4730",0.03186
1842130.761,6057156.563,7.789,"echo","4731",0.03189
1842131.925,6057157.547,7.851,"echo","4732",0.03184
1842133.111,6057158.189,7.794,"echo","4733",0.0319
1842134.474,6057159.413,7.843,"echo","4734",0.03274
1842135.778,6057160.104,7.736,"echo","4735",0.03265
1842136.987,6057161.713,7.811,"echo","4736",0.03257
1842138.051,6057163.486,7.815,"echo","4737",0.03263
1842139.008,6057164.938,7.822,"echo","4738",0.0327
1842139.849,6057166.133,7.788,"echo","4739",0.03275
1842140.881,6057167.155,7.784,"echo","4740",0.03278
1842142.071,6057167.946,7.766,"echo","4741",0.03175
1842143.172,6057169.034,7.784,"echo","4742",0.03176
1842144.275,6057170.336,7.79,"echo","4743",0.03179
1842145.274,6057171.587,7.832,"echo","4744",0.03189
1842146.412,6057172.568,7.781,"echo","4745",0.0317
1842147.489,6057173.544,7.765,"echo","4746",0.03154
1842148.499,6057174.52,7.779,"echo","4747",0.03206
1842149.528,6057175.45,7.795,"echo","4748",0.03171
1842150.528,6057176.806,7.785,"echo","4749",0.03166
1842151.529,6057177.974,7.827,"echo","4750",0.03162
1842152.76,6057178.969,7.82,"echo","4751",0.03163
1842153.855,6057179.951,7.8,"echo","4752",0.03164
1842154.936,6057180.817,7.814,"echo","4753",0.03167
1842156.116,6057181.385,7.775,"echo","4754",0.03183
1842157.281,6057182.426,7.771,"echo","4755",0.03211
1842158.289,6057183.487,7.83,"echo","4756",0.03169
1842159.343,6057184.357,7.781,"echo","4757",0.03188
1842160.277,6057185.29,7.802,"echo","4758",0.03173
1842161.452,6057185.883,7.826,"echo","4759",0.03174
1842162.686,6057186.371,7.751,"echo","4760",0.03188
1842163.857,6057187.191,7.817,"echo","4761",0.03176
1842165.076,6057187.767,7.796,"echo","4762",0.0319
1842166.271,6057188.534,7.78,"echo","4763",0.03178
1842167.356,6057189.162,7.81,"echo","4764",0.03177
1842168.657,6057189.473,7.809,"echo","4765",0.03177
1842169.851,6057189.626,7.755,"echo","4766",0.03212
1842171.136,6057190.339,7.81,"echo","4767",0.03176
1842172.303,6057191.368,7.825,"echo","4768",0.03213
1842173.288,6057191.908,7.802,"echo","4769",0.03177
1842173.966,6057191.835,7.808,"echo","4770",0.03186
1842174.571,6057191.895,7.815,"echo","4771",0.03196
1842175.067,6057192.904,7.835,"echo","4772",0.03199
1842175.355,6057193.511,7.753,"echo","4773",0.03186
1842175.335,6057194.253,7.817,"echo","4774",0.03186
1842175.578,6057194.075,7.762,"echo","4775",0.03186
1842175.657,6057194.12,7.83,"echo","4776",0.03186
1842175.971,6057194.26,7.833,"echo","4777",0.03191
1842176.4,6057195.031,7.816,"echo","4778",0.03186
1842176.825,6057195.848,7.851,"echo","4779",0.03186
1842177.675,6057196.493,7.752,"echo","4780",0.032
1842178.227,6057196.815,7.841,"echo","4781",0.03201
1842178.854,6057196.87,7.752,"echo","4782",0.03186
1842179.398,6057196.989,7.756,"echo","4783",0.03186
1842179.895,6057197.516,7.841,"echo","4784",0.03443
1842180.873,6057197.973,7.772,"echo","4785",0.03204
1842181.904,6057198.601,7.817,"echo","4786",0.03189
1842182.812,6057199.06,7.775,"echo","4787",0.03188
1842183.359,6057199.848,7.821,"echo","4788",0.03188
1842183.446,6057200.674,7.795,"echo","4789",0.03187
1842183.56,6057201.793,7.755,"echo","4790",0.03186
1842183.851,6057202.779,7.8,"echo","4791",0.03186
1842184.512,6057203.357,7.716,"echo","4792",0.03186
1842185.041,6057204.511,7.825,"echo","4793",0.03185
1842185.784,6057205.391,7.812,"echo","4794",0.03185
1842186.355,6057206.259,7.787,"echo","4795",0.03185
1842187.008,6057207.045,7.757,"echo","4796",0.03184
1842186.867,6057207.728,7.796,"echo","4797",0.03183
1842186.737,6057208.394,7.868,"echo","4798",0.03182
1842187.531,6057208.657,7.728,"echo","4799",0.03181
1842188.212,6057208.8,7.818,"echo","4800",0.0318
1842189.032,6057208.82,7.764,"echo","4801",0.0318
1842189.695,6057208.864,7.805,"echo","4802",0.0318
1842190.569,6057208.938,7.733,"echo","4803",0.03204
1842192.19,6057209.221,7.789,"echo","4804",0.03179
1842193.51,6057209.466,7.772,"echo","4805",0.03178
1842194.616,6057210.311,7.82,"echo","4806",0.03178
1842195.625,6057211.037,7.767,"echo","4807",0.03176
1842196.993,6057212.305,7.792,"echo","4808",0.03178
1842197.984,6057213.143,7.826,"echo","4809",0.03176
1842199.27,6057213.578,7.751,"echo","4810",0.03175
1842200.349,6057214.316,7.766,"echo","4811",0.03174
1842201.348,6057215.429,7.78,"echo","4812",0.03174
1842202.047,6057216.748,7.787,"echo","4813",0.03174
