"Point","North_cor","East_cor","BedSE","WaterSE","Depth_cor","Code","VertPrec"
"11475",1842493.23,6057695.3,10.775,7.408,2.717,"echo",0.05965
"11476",1842492.807,6057694.431,10.806,7.406,2.75,"echo",0.05967
"11477",1842492.089,6057693.815,10.903,7.405,2.848,"echo",0.05967
"11478",1842491.336,6057693.091,10.887,7.422,2.815,"echo",0.05968
"11479",1842490.962,6057691.757,10.936,7.438,2.848,"echo",0.06059
"11480",1842491.203,6057690.744,11.066,7.404,3.012,"echo",0.05971
"11481",1842492.18,6057689.907,11.001,7.404,2.947,"echo",0.05971
"11482",1842492.797,6057689.486,11.073,7.411,3.012,"echo",0.05972
"11483",1842493.425,6057690.44,11.121,7.426,3.045,"echo",0.05972
"11484",1842494.43,6057691.219,11.155,7.46,3.045,"echo",0.05972
"11485",1842495.906,6057691.79,11.101,7.406,3.045,"echo",0.05972
"11486",1842497.211,6057692.739,11.006,7.311,3.045,"echo",0.05973
"11487",1842498.543,6057693.58,11.152,7.359,3.143,"echo",0.05992
"11488",1842500.244,6057693.959,11.158,7.365,3.143,"echo",0.06036
"11489",1842501.818,6057694.499,11.142,7.381,3.111,"echo",0.05973
"11490",1842503.666,6057695.41,11.106,7.345,3.111,"echo",0.06129
"11491",1842505.371,6057695.68,11.18,7.419,3.111,"echo",0.05978
"11492",1842506.927,6057695.839,11.121,7.328,3.143,"echo",0.05975
"11493",1842509.141,6057696.479,11.169,7.376,3.143,"echo",0.06038
"11494",1842511.032,6057696.827,11.027,7.365,3.012,"echo",0.06178
"11495",1842512.847,6057696.737,10.93,7.333,2.947,"echo",0.06148
"11496",1842515.169,6057697.2,10.776,7.278,2.848,"echo",0.06303
"11497",1842517.198,6057697.538,10.821,7.356,2.815,"echo",0.06008
"11498",1842519.42,6057698.244,10.946,7.382,2.914,"echo",0.06108
"11499",1842521.359,6057699.134,10.882,7.417,2.815,"echo",0.06154
"11500",1842523.518,6057699.377,10.853,7.355,2.848,"echo",0.06171
"11501",1842525.446,6057699.726,10.894,7.429,2.815,"echo",0.06205
"11502",1842527.148,6057700.098,10.838,7.438,2.75,"echo",0.06283
"11503",1842528.63,6057700.328,10.695,7.295,2.75,"echo",0.06061
"11504",1842529.95,6057700.612,10.644,7.244,2.75,"echo",0.05981
"11505",1842531.042,6057700.993,10.848,7.35,2.848,"echo",0.05984
"11506",1842532.173,6057701.133,10.775,7.31,2.815,"echo",0.05992
"11507",1842533.053,6057701.717,10.993,7.429,2.914,"echo",0.0599
"11508",1842533.936,6057702.211,11.061,7.464,2.947,"echo",0.05993
"11509",1842534.917,6057702.161,10.848,7.35,2.848,"echo",0.05995
"11510",1842535.77,6057702.351,10.78,7.315,2.815,"echo",0.06082
"11511",1842536.398,6057702.49,10.727,7.36,2.717,"echo",0.06001
"11512",1842537.183,6057702.594,10.607,7.207,2.75,"echo",0.06004
"11513",1842537.88,6057702.87,10.688,7.223,2.815,"echo",0.06007
"11514",1842538.512,6057703.139,10.703,7.303,2.75,"echo",0.06009
"11515",1842539.206,6057703.288,10.674,7.307,2.717,"echo",0.06011
"11516",1842539.903,6057703.288,10.677,7.277,2.75,"echo",0.06013
"11517",1842540.54,6057703.559,10.647,7.247,2.75,"echo",0.06014
"11518",1842541.063,6057703.913,10.77,7.305,2.815,"echo",0.06016
"11519",1842541.737,6057704.204,10.667,7.267,2.75,"echo",0.06018
"11520",1842542.299,6057705.293,10.743,7.343,2.75,"echo",0.06019
"11521",1842543.398,6057706.001,10.853,7.355,2.848,"echo",0.06052
"11522",1842544.925,6057706.423,10.592,7.291,2.651,"echo",0.06022
"11523",1842546.212,6057707.554,10.629,7.229,2.75,"echo",0.06107
"11524",1842547.271,6057708.882,10.766,7.366,2.75,"echo",0.06025
"11525",1842549.089,6057709.542,10.719,7.319,2.75,"echo",0.06026
"11526",1842550.517,6057710.385,10.664,7.297,2.717,"echo",0.06027
"11527",1842551.919,6057711.835,10.863,7.365,2.848,"echo",0.06028
"11528",1842553.397,6057712.884,10.913,7.349,2.914,"echo",0.06184
"11529",1842555.324,6057713.48,10.772,7.307,2.815,"echo",0.0603
"11530",1842556.872,6057714.409,10.77,7.305,2.815,"echo",0.06031
"11531",1842558.281,6057715.742,10.979,7.382,2.947,"echo",0.06031
"11532",1842560.06,6057716.444,11.035,7.373,3.012,"echo",0.06032
"11533",1842561.703,6057716.978,11.063,7.368,3.045,"echo",0.06033
"11534",1842563.2,6057717.389,11.196,7.337,3.209,"echo",0.06071
"11535",1842564.64,6057718.396,11.098,7.337,3.111,"echo",0.06174
"11536",1842566.183,6057718.879,11.089,7.328,3.111,"echo",0.06217
"11537",1842567.668,6057719.146,10.993,7.331,3.012,"echo",0.06235
"11538",1842569.495,6057720.019,10.857,7.26,2.947,"echo",0.06067
"11539",1842571.151,6057720.974,11.099,7.437,3.012,"echo",0.06071
"11540",1842573.056,6057721.231,10.997,7.335,3.012,"echo",0.05989
"11541",1842574.745,6057721.704,10.901,7.304,2.947,"echo",0.06076
"11542",1842576.615,6057722.774,10.903,7.339,2.914,"echo",0.0601
"11543",1842578.348,6057723.378,11.042,7.38,3.012,"echo",0.05997
"11544",1842580.168,6057723.571,10.873,7.309,2.914,"echo",0.06108
"11545",1842582.029,6057724.277,10.833,7.368,2.815,"echo",0.06193
"11546",1842583.704,6057725.289,10.872,7.407,2.815,"echo",0.06499
"11547",1842585.582,6057725.583,10.831,7.366,2.815,"echo",0.06205
"11548",1842587.277,6057725.795,10.781,7.381,2.75,"echo",0.06222
"11549",1842589.238,6057726.772,10.711,7.311,2.75,"echo",0.06171
"11550",1842590.987,6057727.525,10.906,7.441,2.815,"echo",0.06268
"11551",1842592.886,6057727.698,10.708,7.341,2.717,"echo",0.06301
"11552",1842594.678,6057728.327,10.71,7.343,2.717,"echo",0.06299
"11553",1842596.572,6057729.295,10.737,7.37,2.717,"echo",0.06314
"11554",1842598.438,6057729.738,10.746,7.346,2.75,"echo",0.06328
"11555",1842600.159,6057729.87,10.682,7.381,2.651,"echo",0.06343
"11556",1842602.098,6057730.718,10.663,7.263,2.75,"echo",0.06393
"11557",1842603.83,6057731.724,10.672,7.305,2.717,"echo",0.06049
"11558",1842605.73,6057731.98,10.758,7.391,2.717,"echo",0.06015
"11559",1842607.388,6057732.33,10.595,7.294,2.651,"echo",0.06017
"11560",1842609.369,6057733.499,10.636,7.269,2.717,"echo",0.06102
"11561",1842610.989,6057734.337,10.765,7.365,2.75,"echo",0.06201
"11562",1842612.955,6057734.506,10.617,7.316,2.651,"echo",0.06219
"11563",1842614.627,6057734.963,10.556,7.255,2.651,"echo",0.06104
"11564",1842616.406,6057736.094,10.777,7.377,2.75,"echo",0.06105
"11565",1842618.119,6057736.7,10.831,7.366,2.815,"echo",0.06209
"11566",1842619.936,6057736.9,10.601,7.3,2.651,"echo",0.06226
"11567",1842621.707,6057737.567,10.578,7.277,2.651,"echo",0.06024
"11568",1842623.384,6057738.609,10.769,7.369,2.75,"echo",0.06026
"11569",1842625.296,6057738.946,10.679,7.312,2.717,"echo",0.06027
"11570",1842626.968,6057739.171,10.669,7.368,2.651,"echo",0.06027
"11571",1842628.979,6057740.16,10.555,7.254,2.651,"echo",0.06112
"11572",1842630.659,6057741.023,10.764,7.397,2.717,"echo",0.06209
"11573",1842632.621,6057741.14,10.677,7.31,2.717,"echo",0.06227
"11574",1842634.333,6057741.619,10.59,7.289,2.651,"echo",0.06244
"11575",1842636.144,6057742.571,10.69,7.323,2.717,"echo",0.06261
"11576",1842637.885,6057743.006,10.795,7.33,2.815,"echo",0.06276
"11577",1842639.55,6057743.167,10.675,7.308,2.717,"echo",0.06113
"11578",1842641.363,6057743.876,10.695,7.295,2.75,"echo",0.06234
"11579",1842643.046,6057744.809,10.905,7.44,2.815,"echo",0.06251
"11580",1842644.874,6057745.088,10.79,7.325,2.815,"echo",0.06267
"11581",1842646.481,6057745.367,10.77,7.305,2.815,"echo",0.06282
"11582",1842648.378,6057746.4,10.81,7.345,2.815,"echo",0.06297
"11583",1842650.101,6057747.134,10.972,7.408,2.914,"echo",0.06311
"11584",1842651.946,6057747.324,10.823,7.358,2.815,"echo",0.06325
"11585",1842653.685,6057748.084,10.813,7.348,2.815,"echo",0.06338
"11586",1842655.437,6057748.966,10.875,7.377,2.848,"echo",0.06404
"11587",1842657.275,6057749.366,10.929,7.431,2.848,"echo",0.06433
"11588",1842658.901,6057749.649,10.862,7.364,2.848,"echo",0.06146
"11589",1842660.771,6057750.598,10.796,7.331,2.815,"echo",0.06122
"11590",1842662.442,6057751.309,10.89,7.425,2.815,"echo",0.06224
"11591",1842664.293,6057751.555,10.804,7.404,2.75,"echo",0.06302
"11592",1842665.98,6057752.31,10.748,7.283,2.815,"echo",0.06257
"11593",1842667.713,6057753.234,10.863,7.365,2.848,"echo",0.06273
"11594",1842669.453,6057753.758,10.882,7.384,2.848,"echo",0.06288
"11595",1842671.099,6057754.089,10.807,7.342,2.815,"echo",0.06302
"11596",1842672.827,6057755.125,10.847,7.382,2.815,"echo",0.06315
"11597",1842674.45,6057755.873,10.772,7.372,2.75,"echo",0.06329
"11598",1842676.189,6057756.208,10.884,7.419,2.815,"echo",0.06397
"11599",1842677.887,6057757.067,10.747,7.347,2.75,"echo",0.06354
"11600",1842679.495,6057758.112,11.164,7.403,3.111,"echo",0.06411
"11601",1842681.243,6057758.649,10.895,7.397,2.848,"echo",0.06378
"11602",1842682.878,6057758.97,10.819,7.419,2.75,"echo",0.06309
"11603",1842684.598,6057760.042,10.752,7.352,2.75,"echo",0.06399
"11604",1842686.164,6057760.828,10.923,7.458,2.815,"echo",0.06409
"11605",1842687.969,6057761.074,10.777,7.377,2.75,"echo",0.06049
"11606",1842689.652,6057761.814,10.765,7.398,2.717,"echo",0.06127
"11607",1842691.274,6057762.841,10.777,7.377,2.75,"echo",0.06282
"11608",1842693.121,6057763.203,10.751,7.351,2.75,"echo",0.06245
"11609",1842694.76,6057763.566,10.668,7.301,2.717,"echo",0.06285
"11610",1842696.607,6057764.602,10.744,7.344,2.75,"echo",0.06276
"11611",1842698.264,6057765.295,10.745,7.345,2.75,"echo",0.06291
"11612",1842700.049,6057765.469,10.782,7.382,2.75,"echo",0.06305
"11613",1842701.814,6057766.043,10.615,7.215,2.75,"echo",0.06733
"11614",1842703.417,6057766.956,10.864,7.464,2.75,"echo",0.06332
"11615",1842705.175,6057767.3,10.839,7.439,2.75,"echo",0.06405
"11616",1842706.778,6057767.573,10.914,7.449,2.815,"echo",0.0641
"11617",1842708.576,6057768.586,10.841,7.376,2.815,"echo",0.0637
"11618",1842710.257,6057769.207,10.882,7.384,2.848,"echo",0.06381
"11619",1842712.038,6057769.347,10.939,7.375,2.914,"echo",0.06446
"11620",1842713.737,6057769.985,10.904,7.406,2.848,"echo",0.0642
"11621",1842715.398,6057770.828,10.988,7.424,2.914,"echo",0.06471
"11622",1842717.234,6057771.054,10.97,7.472,2.848,"echo",0.06423
"11623",1842718.886,6057771.26,11.046,7.482,2.914,"echo",0.06432
"11624",1842720.787,6057772.064,10.939,7.441,2.848,"echo",0.06441
"11625",1842722.492,6057772.627,11.008,7.444,2.914,"echo",0.0645
"11626",1842724.26,6057772.705,10.879,7.414,2.815,"echo",0.06458
"11627",1842726.065,6057773.386,10.742,7.277,2.815,"echo",0.06466
"11628",1842727.968,6057774.352,10.675,7.275,2.75,"echo",0.06784
"11629",1842729.807,6057774.847,10.903,7.438,2.815,"echo",0.06791
"11630",1842731.59,6057775.079,10.794,7.493,2.651,"echo",0.06799
"11631",1842733.406,6057775.937,10.911,7.544,2.717,"echo",0.07487
"11632",1842735.073,6057776.559,10.841,7.474,2.717,"echo",0.07575
"11633",1842736.95,6057776.635,10.606,7.403,2.553,"echo",0.07483
"11634",1842738.737,6057777.322,10.7,7.399,2.651,"echo",0.07565
"11635",1842740.404,6057778.124,10.7,7.431,2.619,"echo",0.06572
"11636",1842742.286,6057778.337,10.776,7.573,2.553,"echo",0.06904
"11637",1842743.904,6057778.653,10.565,7.461,2.454,"echo",0.06586
"11638",1842745.889,6057779.763,10.601,7.529,2.422,"echo",0.07101
"11639",1842747.566,6057780.59,10.594,7.424,2.52,"echo",0.06626
"11640",1842749.547,6057780.816,10.401,7.297,2.454,"echo",0.08071
"11641",1842751.234,6057781.378,10.663,7.46,2.553,"echo",0.06657
"11642",1842753.166,6057782.402,10.464,7.392,2.422,"echo",0.07374
"11643",1842754.775,6057783.281,10.744,7.574,2.52,"echo",0.07626
"11644",1842756.701,6057783.548,10.558,7.454,2.454,"echo",0.07746
"11645",1842758.428,6057784.368,10.485,7.413,2.422,"echo",0.07858
"11646",1842760.048,6057785.432,10.672,7.502,2.52,"echo",0.07964
"11647",1842761.99,6057785.846,10.606,7.403,2.553,"echo",0.06532
"11648",1842763.729,6057786.174,10.351,7.247,2.454,"echo",0.06545
"11649",1842765.551,6057787.164,10.44,7.368,2.422,"echo",0.06559
"11650",1842767.217,6057787.881,10.619,7.416,2.553,"echo",0.06574
"11651",1842769.064,6057787.99,10.663,7.394,2.619,"echo",0.06401
"11652",1842770.88,6057788.452,10.56,7.357,2.553,"echo",0.06429
"11653",1842772.853,6057789.619,10.678,7.409,2.619,"echo",0.06478
"11654",1842774.678,6057790.119,10.723,7.422,2.651,"echo",0.06433
"11655",1842776.509,6057790.281,10.63,7.427,2.553,"echo",0.06442
"11656",1842778.491,6057791.138,10.522,7.319,2.553,"echo",0.06451
"11657",1842780.331,6057792.203,10.729,7.428,2.651,"echo",0.06459
"11658",1842782.294,6057792.614,10.819,7.419,2.75,"echo",0.06467
"11659",1842784.06,6057793.042,10.733,7.366,2.717,"echo",0.06526
"11660",1842786.003,6057794.046,10.549,7.248,2.651,"echo",0.06557
"11661",1842787.689,6057794.649,10.792,7.392,2.75,"echo",0.06549
"11662",1842789.563,6057794.769,10.662,7.295,2.717,"echo",0.06663
"11663",1842791.327,6057795.403,10.737,7.37,2.717,"echo",0.0658
"11664",1842793.098,6057796.256,10.784,7.417,2.717,"echo",0.06594
"11665",1842794.921,6057796.628,10.722,7.421,2.651,"echo",0.06508
"11666",1842796.622,6057796.827,10.686,7.319,2.717,"echo",0.06516
"11667",1842798.55,6057797.765,10.709,7.408,2.651,"echo",0.0658
"11668",1842800.226,6057798.595,10.887,7.487,2.75,"echo",0.06577
"11669",1842802.177,6057798.648,10.714,7.413,2.651,"echo",0.06534
"11670",1842803.939,6057799.085,10.736,7.336,2.75,"echo",0.06846
"11671",1842805.875,6057799.986,10.854,7.487,2.717,"echo",0.06571
"11672",1842807.691,6057800.527,10.846,7.381,2.815,"echo",0.06568
"11673",1842809.546,6057800.556,10.815,7.448,2.717,"echo",0.06608
"11674",1842811.498,6057801.186,10.752,7.385,2.717,"echo",0.06563
"11675",1842813.358,6057801.955,10.82,7.42,2.75,"echo",0.06907
"11676",1842815.28,6057802.033,10.879,7.479,2.75,"echo",0.06875
"11677",1842817.001,6057802.222,10.816,7.449,2.717,"echo",0.07367
"11678",1842819.087,6057802.971,10.772,7.503,2.619,"echo",0.07453
"11679",1842820.947,6057803.475,10.997,7.63,2.717,"echo",0.07535
"11680",1842822.867,6057803.457,10.797,7.496,2.651,"echo",0.07613
"11681",1842824.787,6057803.814,10.6,7.43,2.52,"echo",0.07747
"11682",1842826.608,6057804.588,10.699,7.529,2.52,"echo",0.07792
"11683",1842828.494,6057804.73,10.564,7.46,2.454,"echo",0.06535
"11684",1842830.237,6057804.683,10.417,7.411,2.356,"echo",0.0652
"11685",1842832.262,6057805.351,10.437,7.431,2.356,"echo",0.06829
"11686",1842833.996,6057805.898,10.577,7.571,2.356,"echo",0.08942
"11688",1842837.641,6057805.856,10.374,7.466,2.258,"echo",0.06603
"11689",1842839.595,6057806.482,10.452,7.643,2.159,"echo",0.07038
"11690",1842841.406,6057806.682,10.404,7.496,2.258,"echo",0.08795
"11691",1842843.219,6057806.46,10.086,7.211,2.225,"echo",0.07135
"11692",1842845.088,6057806.817,10.148,7.273,2.225,"echo",0.06612
"11693",1842846.951,6057807.394,10.371,7.496,2.225,"echo",0.06681
"11694",1842848.807,6057807.352,10.294,7.386,2.258,"echo",0.06687
"11695",1842850.474,6057807.2,10.322,7.447,2.225,"echo",0.06642
"11696",1842852.502,6057807.573,10.253,7.345,2.258,"echo",0.06654
"11697",1842854.329,6057808.029,10.333,7.425,2.258,"echo",0.06692
"11698",1842856.194,6057807.738,10.236,7.328,2.258,"echo",0.07114
"11699",1842857.877,6057807.68,10.29,7.415,2.225,"echo",0.06581
"11700",1842860.036,6057808.116,10.231,7.356,2.225,"echo",0.066
"11701",1842861.79,6057808.411,10.374,7.401,2.323,"echo",0.06624
"11702",1842863.606,6057807.925,10.301,7.393,2.258,"echo",0.06577
"11703",1842865.466,6057807.914,10.2,7.325,2.225,"echo",0.06581
"11704",1842867.796,6057808.547,10.295,7.42,2.225,"echo",0.06584
"11705",1842869.725,6057808.892,10.434,7.461,2.323,"echo",0.06588
"11706",1842871.678,6057808.672,10.285,7.312,2.323,"echo",0.06592
"11707",1842873.612,6057808.935,10.174,7.299,2.225,"echo",0.06595
"11708",1842875.396,6057809.593,10.398,7.392,2.356,"echo",0.06599
"11709",1842877.413,6057809.174,10.29,7.382,2.258,"echo",0.06602
"11710",1842879.178,6057808.987,10.276,7.368,2.258,"echo",0.06605
"11711",1842881.245,6057809.481,10.425,7.452,2.323,"echo",0.06655
"11712",1842883.168,6057809.627,10.506,7.5,2.356,"echo",0.07065
"11713",1842885.027,6057809.063,10.297,7.324,2.323,"echo",0.06672
"11714",1842886.979,6057809.01,10.321,7.348,2.323,"echo",0.06748
"11715",1842888.984,6057809.42,10.528,7.555,2.323,"echo",0.06754
"11716",1842890.901,6057809.135,10.535,7.463,2.422,"echo",0.06706
"11717",1842892.58,6057808.88,10.595,7.523,2.422,"echo",0.06715
"11718",1842894.705,6057809.171,10.678,7.705,2.323,"echo",0.06831
"11719",1842896.586,6057809.383,10.779,7.707,2.422,"echo",0.07199
"11720",1842898.463,6057808.867,10.658,7.586,2.422,"echo",0.07785
"11721",1842900.199,6057808.777,10.735,7.663,2.422,"echo",0.07906
"11722",1842902.365,6057809.002,10.624,7.52,2.454,"echo",0.06671
"11723",1842904.24,6057808.972,10.765,7.595,2.52,"echo",0.07116
"11724",1842906.112,6057808.606,10.607,7.437,2.52,"echo",0.06694
"11725",1842908.026,6057808.614,10.46,7.388,2.422,"echo",0.07027
"11726",1842909.973,6057808.899,10.649,7.545,2.454,"echo",0.06642
"11727",1842911.79,6057808.685,10.726,7.622,2.454,"echo",0.0661
"11728",1842913.478,6057808.285,10.773,7.669,2.454,"echo",0.0692
"11729",1842915.503,6057808.415,10.481,7.409,2.422,"echo",0.0754
"11730",1842917.331,6057808.671,10.787,7.617,2.52,"echo",0.07599
"11731",1842919.29,6057808.149,10.535,7.365,2.52,"echo",0.06599
"11732",1842921.069,6057807.864,10.418,7.314,2.454,"echo",0.06587
"11733",1842923.039,6057808.202,10.668,7.465,2.553,"echo",0.06612
"11734",1842924.883,6057807.957,10.718,7.548,2.52,"echo",0.06735
"11735",1842926.638,6057807.519,10.59,7.42,2.52,"echo",0.06656
"11736",1842928.61,6057807.538,10.515,7.345,2.52,"echo",0.06668
"11737",1842930.378,6057807.701,10.655,7.452,2.553,"echo",0.0668
"11738",1842932.2,6057807.213,10.603,7.4,2.553,"echo",0.06691
"11739",1842933.945,6057807.084,10.647,7.477,2.52,"echo",0.06796
"11740",1842935.954,6057807.376,10.684,7.481,2.553,"echo",0.06712
"11741",1842937.732,6057807.245,10.684,7.481,2.553,"echo",0.06722
"11742",1842939.398,6057806.641,10.512,7.408,2.454,"echo",0.06732
"11743",1842941.404,6057806.672,10.472,7.466,2.356,"echo",0.06835
"11744",1842943.267,6057806.913,10.438,7.465,2.323,"echo",0.06813
"11745",1842945.103,6057806.555,10.277,7.369,2.258,"echo",0.06759
"11746",1842946.733,6057806.341,10.2,7.424,2.126,"echo",0.06767
"11747",1842948.148,6057806.125,10.169,7.393,2.126,"echo",0.06802
"11748",1842949.861,6057806.421,10.112,7.401,2.061,"echo",0.06783
"11749",1842951.454,6057806.652,10.309,7.434,2.225,"echo",0.0679
"11750",1842953.291,6057806.183,10.112,7.336,2.126,"echo",0.06797
"11751",1842954.998,6057806.138,10.099,7.388,2.061,"echo",0.06804
"11752",1842957.01,6057806.591,10.178,7.402,2.126,"echo",0.0681
"11753",1842958.814,6057806.571,10.285,7.476,2.159,"echo",0.0691
"11754",1842960.622,6057806.153,10.156,7.445,2.061,"echo",0.06882
"11755",1842962.668,6057806.424,9.982,7.304,2.028,"echo",0.0683
"11756",1842964.534,6057806.869,10.172,7.494,2.028,"echo",0.06836
"11757",1842966.437,6057806.619,9.956,7.278,2.028,"echo",0.06905
"11758",1842968.249,6057806.663,9.999,7.321,2.028,"echo",0.06848
"11759",1842970.264,6057807.241,10.118,7.44,2.028,"echo",0.06853
"11760",1842972.143,6057807.372,10.166,7.39,2.126,"echo",0.06859
"11761",1842973.955,6057807.123,10.137,7.426,2.061,"echo",0.06847
"11762",1842975.996,6057807.465,10.176,7.465,2.061,"echo",0.06676
"11763",1842977.829,6057807.954,10.296,7.52,2.126,"echo",0.0673
"11764",1842979.702,6057807.705,10.128,7.417,2.061,"echo",0.07173
"11765",1842981.492,6057807.793,10.094,7.318,2.126,"echo",0.06752
"11766",1842983.611,6057808.38,10.066,7.355,2.061,"echo",0.0676
"11767",1842985.467,6057808.535,10.313,7.438,2.225,"echo",0.06667
"11768",1842987.274,6057808.392,10.221,7.412,2.159,"echo",0.0669
"11769",1842989.352,6057808.878,10.358,7.483,2.225,"echo",0.06704
"11770",1842991.217,6057809.397,10.534,7.659,2.225,"echo",0.07144
"11771",1842993.203,6057809.302,10.285,7.41,2.225,"echo",0.07465
"11772",1842994.856,6057809.303,10.29,7.415,2.225,"echo",0.07516
"11773",1842996.889,6057809.788,10.33,7.521,2.159,"echo",0.07754
"11774",1842998.625,6057810.061,10.414,7.506,2.258,"echo",0.07664
"11775",1843000.371,6057809.823,10.317,7.442,2.225,"echo",0.08263
"11776",1843002.069,6057809.992,10.28,7.405,2.225,"echo",0.07106
"11777",1843004.149,6057810.678,10.522,7.614,2.258,"echo",0.08575
"11778",1843005.929,6057810.846,10.473,7.5,2.323,"echo",0.07921
"11779",1843007.663,6057810.8,10.499,7.591,2.258,"echo",0.08012
"11780",1843009.498,6057811.12,10.349,7.441,2.258,"echo",0.08082
"11781",1843011.33,6057811.619,10.515,7.509,2.356,"echo",0.08173
"11783",1843014.477,6057811.389,10.464,7.491,2.323,"echo",0.08345
"11784",1843016.364,6057811.83,10.465,7.459,2.356,"echo",0.08478
"11785",1843018,6057812.408,10.651,7.481,2.52,"echo",0.08503
"11786",1843019.81,6057812.257,10.554,7.482,2.422,"echo",0.08577
"11788",1843023.431,6057812.94,10.453,7.381,2.422,"echo",0.08718
"11790",1843026.934,6057813.115,10.245,7.141,2.454,"echo",0.08927
"11791",1843028.696,6057813.532,10.574,7.404,2.52,"echo",0.0895
